18:28:27:563	46.89609	-121.2862	997.0843	997.0843	0	0	0	0	0	0.8642545	-7.362698	-5.684323	26.08393	-0.4570847	0.2927753	-1.637574	-98.48077	25.99601	-1004.075	24.57221	24.02419	3.021058	0.001142982	0.03107915	0.004090257	0.8642545	
18:28:27:662	46.89609	-121.2862	997.0843	997.0843	0	0	0	0	0	0.8642545	-7.39713	-5.674796	25.88558	-0.4564217	0.294012	-1.646931	-98.53883	26.01751	-1004.084	24.57221	24.02419	3.021058	0.00114144	0.03107708	0.004113453	0.8642545	
18:28:27:794	46.89614	-121.2861	995.9968	995.9968	0	0	0	0	0	0.8642545	-7.429523	-5.66591	25.69718	-0.4559028	0.2951089	-1.65573	-98.58814	26.03819	-1004.085	24.73337	23.86638	3.00995	0.001139959	0.03107526	0.004135632	0.8642545	
18:28:27:904	46.89619	-121.286	995.0659	995.0659	0	0	0	0	0	0.8642545	-7.46384	-5.656579	25.49564	-0.455346	0.2961997	-1.665083	-98.63361	26.05906	-1004.083	24.87088	23.72892	3.000592	0.001138669	0.03107341	0.004158885	0.8642545	
18:28:28:56	46.89619	-121.286	995.0659	995.0659	0	0	0	0	0	0.8642545	-7.495109	-5.648163	25.31031	-0.4548557	0.2971404	-1.673603	-98.66981	26.07829	-1004.077	24.87088	23.72892	3.000592	0.001137365	0.03107165	0.004180464	0.8642545	
18:28:28:143	46.89624	-121.286	993.9017	993.9017	0	0	0	0	0	0.8642545	-7.516304	-5.642512	25.18372	-0.4544824	0.2977342	-1.679394	-98.69093	26.09157	-1004.071	25.0355	23.56098	2.989577	0.001136575	0.03107054	0.004194959	0.8642545	
18:28:28:217	46.89624	-121.286	993.9017	993.9017	0	0	0	0	0	0.8642545	-7.539579	-5.636369	25.04387	-0.454161	0.298344	-1.685787	-98.71072	26.1043	-1004.062	25.0355	23.56098	2.989577	0.001135728	0.03106944	0.004210344	0.8642545	
18:28:28:305	46.89624	-121.286	993.9017	993.9017	0	0	0	0	0	0.8642545	-7.572274	-5.627824	24.8458	-0.4536502	0.2992414	-1.694719	-98.73789	26.12452	-1004.05	25.0355	23.56098	2.989577	0.001134405	0.03106781	0.004233203	0.8642545	
18:28:28:448	46.89626	-121.2859	993.3	993.3	0	0	0	0	0	0.8642545	-7.593132	-5.622437	24.71852	-0.4533234	0.2997614	-1.700465	-98.75066	26.13742	-1004.038	25.1131	23.48053	2.984468	0.001133588	0.03106645	0.004247344	0.8642545	
18:28:28:522	46.89626	-121.2859	993.3	993.3	0	0	0	0	0	0.8642545	-7.614511	-5.616967	24.58726	-0.452994	0.3002478	-1.706343	-98.76199	26.14923	-1004.023	25.1131	23.48053	2.984468	0.001132859	0.03106548	0.004262208	0.8642545	
18:28:28:649	46.89632	-121.2858	991.9578	991.9578	0	0	0	0	0	0.8642545	-7.638061	-5.611006	24.44175	-0.4527272	0.3007372	-1.712799	-98.77108	26.16094	-1004.009	25.3058	23.27728	2.972045	0.001132068	0.03106427	0.004277845	0.8642545	
18:28:28:747	46.89632	-121.2858	991.9578	991.9578	0	0	0	0	0	0.8642545	-7.673219	-5.602254	24.22281	-0.4522333	0.3014624	-1.722371	-98.78163	26.18031	-1003.979	25.3058	23.27728	2.972045	0.001130879	0.03106253	0.004302084	0.8642545	
18:28:28:849	46.89635	-121.2858	991.2008	991.2008	0	0	0	0	0	0.8642545	-7.704211	-5.59468	24.02803	-0.4517896	0.3020443	-1.730886	-98.78681	26.19915	-1003.95	25.41198	23.16315	2.965381	0.00112981	0.03106104	0.004323781	0.8642545	
18:28:28:953	46.89635	-121.2858	991.2008	991.2008	0	0	0	0	0	0.8642545	-7.734593	-5.587395	23.83548	-0.4514228	0.3025643	-1.739305	-98.78738	26.21596	-1003.919	25.41198	23.16315	2.965381	0.001128679	0.03105962	0.004344747	0.8642545	
18:28:29:50	46.8964	-121.2857	990.1321	990.1321	0	0	0	0	0	0.8642545	-7.762902	-5.580749	23.65466	-0.4510795	0.3030159	-1.747143	-98.78505	26.23161	-1003.886	25.56037	23.00115	2.956309	0.001127884	0.0310583	0.004364641	0.8642545	
18:28:29:152	46.8964	-121.2857	990.1321	990.1321	0	0	0	0	0	0.8642545	-7.791613	-5.574131	23.46977	-0.4506736	0.303442	-1.755136	-98.77921	26.24653	-1003.852	25.56037	23.00115	2.956309	0.00112689	0.03105702	0.004384385	0.8642545	
18:28:29:255	46.89645	-121.2857	989.0359	989.0359	0	0	0	0	0	0.8642545	-7.820142	-5.5677	23.28465	-0.4503411	0.3038264	-1.76303	-98.77065	26.26123	-1003.814	25.71649	22.82753	2.947096	0.001126126	0.0310558	0.00440439	0.8642545	
18:28:29:352	46.89645	-121.2857	989.0359	989.0359	0	0	0	0	0	0.8642545	-7.846604	-5.561857	23.11166	-0.4500714	0.3042022	-1.770311	-98.76151	26.27449	-1003.783	25.71649	22.82753	2.947096	0.001125397	0.03105474	0.00442276	0.8642545	
18:28:29:456	46.8965	-121.2856	987.856	987.856	0	0	0	0	0	0.8642545	-7.873495	-5.556056	22.93462	-0.4497799	0.3045423	-1.777693	-98.74878	26.2882	-1003.744	25.86241	22.66232	2.938818	0.001124546	0.0310533	0.004441107	0.8642545	
18:28:29:553	46.8965	-121.2856	987.856	987.856	0	0	0	0	0	0.8642545	-7.899712	-5.550523	22.76079	-0.4494442	0.3048385	-1.784937	-98.73438	26.30266	-1003.703	25.86241	22.66232	2.938818	0.001123738	0.03105213	0.004459321	0.8642545	
18:28:29:616	46.8965	-121.2856	987.856	987.856	0	0	0	0	0	0.8642545	-7.918437	-5.546653	22.63589	-0.4491813	0.3050253	-1.790133	-98.72316	26.31178	-1003.674	25.86241	22.66232	2.938818	0.001123198	0.03105147	0.004471886	0.8642545	
18:28:29:719	46.89655	-121.2855	986.7752	986.7752	0	0	0	0	0	0.8642545	-7.948642	-5.540563	22.43311	-0.4489301	0.3052901	-1.798453	-98.70226	26.32568	-1003.629	26.00393	22.49939	2.931111	0.001122475	0.03105003	0.004492783	0.8642545	
18:28:29:826	46.89655	-121.2855	986.7752	986.7752	0	0	0	0	0	0.8642545	-7.976793	-5.535046	22.24265	-0.4486305	0.3055307	-1.806178	-98.68103	26.33967	-1003.579	26.00393	22.49939	2.931111	0.001121737	0.03104909	0.004512263	0.8642545	
18:28:29:915	46.89661	-121.2855	985.3354	985.3354	0	0	0	0	0	0.8642545	-7.994922	-5.531579	22.1192	-0.4484304	0.3056776	-1.811174	-98.66614	26.34935	-1003.548	26.18992	22.28122	2.9215	0.001121236	0.03104837	0.004524815	0.8642545	
